"POINT (-49.092927007268 -16.478094844544)",5221197.000000,TEREZOPOLIS DE GOIAS,Municipal,Urbana,52090205.000000,ESCOLA MUNICIPAL PROFESSORA DIVINA MARIA FELICIO,75175000.000000,RUA LINDA VEIGA GOUTHIER,SN,QUA. 13 LT 03 A 10,JARDIM TEREZOPOLIS,-16.478095,-49.092927,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.257041020395 -15.588849825231)",5215603.000000,PADRE BERNARDO,Municipal,Rural,52090213.000000,CRECHE MUNICIPAL MENINO JESUS DE PRAGA,73700000.000000,RUA SEM NOME,S/N,QUADRA 16,SETOR CENTRAL,-15.588850,-48.257041,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.287228553301 -15.159816837633)",5215603.000000,PADRE BERNARDO,Municipal,Urbana,52090221.000000,ESCOLA MUNICIPAL ARTUR HONORATO DE CARVALHO,73700000.000000,RUA LUZIANIA,,QUADRA 12 LOTE 14,VILA MARIA,-15.159817,-48.287229,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.4069959999999 -15.735077)",5205513.000000,COCALZINHO DE GOIAS,Estadual,Urbana,52090280.000000,COLEGIO ESTADUAL VEREADOR WALDIR JOSE DE REZENDE,72975000.000000,3 AVENIDA AREA ESPECIAL 02,,,CENTRO,-15.735077,-48.406996,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.2070744037628 -15.6071552369248)",5215603.000000,PADRE BERNARDO,Estadual,Rural,52090299.000000,COLEGIO ESTADUAL SANTA BARBARA,73700000.000000,QUADRA 13 CHACARA 10,,,SANTA BARBARA,-15.607155,-48.207074,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.018036977432 -16.503555023635)",5208400.000000,GOIANAPOLIS,Municipal,Urbana,52090310.000000,ESC MUN PROFª HALLEY DE SOUZA VERDU MACHADO,75170000.000000,RUA BIM VARGAS,,QD 1 LT 1,VITORIA,-16.503555,-49.018037,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.281905608669 -13.426624021449)",5213509.000000,MONTE ALEGRE DE GOIAS,Municipal,Rural,52090329.000000,ESC MUL CONTENDAS,73830000.000000,COMUNIDADE KALUNGA,,FAZENDA CONTENDAS,ZONA RURAL,-13.426624,-47.281906,INFORMADA,Localização informada no Censo Escolar
"POINT (-46.769073827019 -13.026660981287)",5204904.000000,CAMPOS BELOS,Municipal,Urbana,52090353.000000,CRECHE MUL IZAURA PAZ MOURA,73840000.000000,RUA DA CONSOLACAO,,QD. U LT. 56,SETOR AEROPORTO II,-13.026661,-46.769074,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.886248981687 -15.457081174027)",5222302.000000,VILA PROPICIO,Municipal,Urbana,52090361.000000,CRECHE MULNICIPAL BENEDITO PEREIRA DE SIQUEIRA,76393000.000000,RUA UNIAO,SN,,CENTRO,-15.457081,-48.886249,INFORMADA,Localização informada no Censo Escolar
"POINT (-46.377289586303 -14.091250266218)",5218300.000000,POSSE,Municipal,Urbana,52090442.000000,ESCOLA MUNICIPAL EVA ROSA DA SILVA,73900000.000000,AVENIDA PRINCIPAL,"6805",QUADRA 21,VILA SAO JOSE,-14.091250,-46.377290,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.525105282632 -16.741218496561)",5215652.000000,PALESTINA DE GOIAS,Municipal,Urbana,52090515.000000,ESCOLA MUNICIPAL MARIA IZABEL DE FIGUEIREDO,75845000.000000,AV BASTOS,"40",,SETOR JUSTINIANO,-16.741218,-51.525105,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.097625944332 -16.694967152538)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52090523.000000,ESCOLA MUNICIPAL JOAO SOARES DA SILVA,75250000.000000,RUA 08,"0",QD.20 LT.22,CONJUNTO UIRAPURU,-16.694967,-49.097626,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.103874206679 -16.683917798215)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52090540.000000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA JURACY FONSECA DA SILVA,75250000.000000,RUA BELGICA,,QUADRA 40 LOTE 24,BAIRRO ALVORADA,-16.683918,-49.103874,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.1812827024 -16.682850024939)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52090582.000000,ESCOLA MUNICIPAL JOAO PEREIRA DOS SANTOS,75250000.000000,RUA T - 06,,APM 10,VALERIA PERILLO,-16.682850,-49.181283,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.232277202551 -16.967041062317)",5209705.000000,HIDROLANDIA,Municipal,Urbana,52090647.000000,ESCOLA MUNICIPAL MAE RITA,75340000.000000,RUA DIRCEU DE MENDONCA,"369",,CENTRO,-16.967041,-49.232277,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.769126237672 -17.639655277769)",5204805.000000,CAMPO ALEGRE DE GOIAS,Municipal,Urbana,52090671.000000,ESCOLA MUNICIPAL LUIZ FAVA,75795000.000000,RUA REGIA,"1063",,SANTA CATARINA,-17.639655,-47.769126,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.926962432019 -18.146711100022)",5205109.000000,CATALAO,Municipal,Urbana,52090680.000000,ESCOLA MUNICIPAL FRANCISCO CLEMENTINO SANTIAGO DANTAS,75705150.000000,ANTONIO HORACIO PEREIRA,"215",,LOTEAMENTO IPANEMA,-18.146711,-47.926962,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.006275251506 -16.0683098472)",5221858.000000,VALPARAISO DE GOIAS,Municipal,Urbana,52090736.000000,ESCOLA MUNICIPAL GILMAR DE JESUS CAVALCANTI,72871585.000000,QUADRA 34 LOTE 02 SETOR DE CHACARA ANHANGUERA,,,ANHANGUERA B,-16.068310,-48.006275,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.992332028512 -16.051853745931)",5221858.000000,VALPARAISO DE GOIAS,Municipal,Urbana,52090744.000000,ESCOLA MUNICIPAL MADRE PAULINA,72870627.000000,QUADRA 13 AREA INSTITUCIONAL,"8",,CRUZEIRO DO SUL,-16.051854,-47.992332,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.975313412303 -16.082509770877)",5221858.000000,VALPARAISO DE GOIAS,Municipal,Urbana,52090752.000000,ESCOLA MUNICIPAL VALPARAISO I-D,72876440.000000,QUADRA 08 AREA ESPECIAL SN,S/Nº,ETAPA D,VALPARAISO I,-16.082510,-47.975313,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.330016441476 -15.8632320802)",5219753.000000,SANTO ANTONIO DO DESCOBERTO,Municipal,Urbana,52090809.000000,EMEF CHICO XAVIER,72900000.000000,PRACA DA IMORTALIDADE SNº,SEM NUMERO,,CIDADE ECLETICA,-15.863232,-48.330016,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.030863468231 -16.05792656052)",5215231.000000,NOVO GAMA,Municipal,Urbana,52090841.000000,ESCOLA MUNICIPAL JOAO GABRIEL,72860489.000000,QUADRA 498 AREA ESPECIAL,,,PEDREGAL,-16.057927,-48.030863,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.030563060822 -16.068215898123)",5215231.000000,NOVO GAMA,Municipal,Urbana,52090850.000000,ESCOLA MUNICIPAL MACHADO DE ASSIS,72860508.000000,QUADRA 545 AREA ESPECIAL,SEM NUMERO,,PEDREGAL,-16.068216,-48.030563,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.077643875654 -16.100665579003)",5215231.000000,NOVO GAMA,Municipal,Urbana,52090868.000000,ESCOLA MUNICIPAL JORGE AMADO,72865310.000000,QUADRA 10 AREA PUBLICA 02,"02",JARDIM TROPICAL,LAGO AZUL,-16.100666,-48.077644,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.930884664769 -16.252744145014)",5212501.000000,LUZIANIA,Estadual,Urbana,52090930.000000,CENTRO DE EDUCACAO DE JOVENS E ADULTOS GELMIRES REIS,72804070.000000,GONCALVES DIAS,SN,,PARQUE ESTRELA DALVA I,-16.252744,-47.930885,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.2797300815581 -15.7772008030792)",5200258.000000,AGUAS LINDAS DE GOIAS,Estadual,Urbana,52090949.000000,COLEGIO ESTADUAL MANSOES ODISSEIA,72910000.000000,AVENIDA CONTORNO AREA COMERCIAL,,,PARQUE MANSOES ODISSEIA,-15.777201,-48.279730,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.274425996091 -15.732807196496)",5200258.000000,AGUAS LINDAS DE GOIAS,Municipal,Urbana,52091082.000000,ESCOLA MUNICIPAL MANSOES OLINDA,72910000.000000,RUA 13 QUADRA A 01 LOTE,"02",,MANSOES OLINDA,-15.732807,-48.274426,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.242164 -15.668949)",5200258.000000,AGUAS LINDAS DE GOIAS,Municipal,Rural,52091090.000000,ESCOLA MUNICIPAL PADRE LUCIO,72910000.000000,RUA 26 QD 05 LOTE 01,,SETOR CENTRAL,PADRE LUCIO,-15.668949,-48.242164,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.175862390532 -17.443635059094)",5213756.000000,MONTIVIDIU,Municipal,Urbana,52091120.000000,ESC DE EDUC INF D MARIA ROSA DO PRADO,75915000.000000,RUA FRANCISCO SALES ROCHA,N 203,,CENTRO,-17.443635,-51.175862,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.171698261024 -17.447388228982)",5213756.000000,MONTIVIDIU,Municipal,Urbana,52091139.000000,CRECHE MUL ROSMERIA ROSA VIEIRA DUARTE,75915000.000000,AV RAIMUNDO LUIZ CRUVINEL,SN,QUADRA 04 LOTE 01,SANTA LUZIA,-17.447388,-51.171698,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.913187446855 -17.755154134784)",5218805.000000,RIO VERDE,Municipal,Urbana,52091155.000000,ESCOLA MUNICIPAL DE ENSINO FUNDADAMENAL PROFESSOR CHAFIC ANTONIO,75910233.000000,RUA PAVAO,"230",QD 5,CEU AZUL,-17.755154,-50.913187,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.919195413589 -17.772207340769)",5218805.000000,RIO VERDE,Estadual,Urbana,52091163.000000,COLEGIO ESTADUAL MILTES FURQUIM DE OLIVEIRA,75904220.000000,RUA PIAUI ESQ C RUA LUZIA SEABRA,,,ELDORADO,-17.772207,-50.919195,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.742382229547 -18.215601213194)",5203500.000000,BOM JESUS DE GOIAS,Municipal,Urbana,52091198.000000,ESC MUNICIPAL ELIONICE ALVES DE FRANCA AVELAR,75570000.000000,RUA ANTONIO ALVES PEQUENO,S/N,Q. 28 L. 1 2 3,ANTONIO FLORINDO DE OLIVEIRA,-18.215601,-49.742382,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.823331170339 -16.425628094976)",5217203.000000,PIRANHAS,Estadual,Urbana,52091376.000000,CENTRO DE EDUCACAO PROFISSIONAL DE PIRANHAS,76230000.000000,RUA GETULIO VARGAS,"20",,CENTRO,-16.425628,-51.823331,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.671770163267 -15.169106915084)",5210158.000000,IPIRANGA DE GOIAS,Municipal,Urbana,52091392.000000,ESC MUL ANITA CARDOSO,76304000.000000,PRACA 7 DE SETEMBRO,SN,,CENTRO,-15.169107,-49.671770,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.035744770304 -14.452326363865)",5207907.000000,FLORES DE GOIAS,Municipal,Urbana,52091406.000000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAIMUNDA ROSA,73890000.000000,RUA 06 QUADRA 03,11A 13,,SETOR PALMARES,-14.452326,-47.035745,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.589189335707 -15.4777777754856)",5217609.000000,PLANALTINA,Municipal,Urbana,52091422.000000,ESC MUL PROFESSORA ZAIDA BOAVENTURA,73755211.000000,AVENIDA VISCONDE PARNAIBA,"211",LOTE DE 09 A 18,JARDIM PAQUETA,-15.477778,-47.589189,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.167053222657 -15.511912249339)",5208004.000000,FORMOSA,Municipal,Urbana,52091449.000000,ESC MUL PASTOR OTAIDES ALVES DOS SANTOS,73802445.000000,VIA 10,SNº,,SETOR SUL,-15.511912,-47.167053,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.333422558481 -15.531090105673)",5208004.000000,FORMOSA,Municipal,Urbana,52091457.000000,ESC MUL EDUARDO DE SOUSA LOBO,73801010.000000,RUA 26 SETOR NORDESTE,,SECCAO DOIS,CONJUNTO PADRE JOSE,-15.531090,-47.333423,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.605488838796 -15.455532703535)",5217609.000000,PLANALTINA,Municipal,Urbana,52091473.000000,ESC MUL PINGO DE SABEDORIA,73752020.000000,QUADRA 02 AREA ESPECIAL,,,SETOR LESTE,-15.455533,-47.605489,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.147689040325 -16.64960667948)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52091490.000000,ESCOLA MUNICIPAL CLARINDA RODRIGUES DE MELO,75250000.000000,AVENIDA SENADOR CANEDO,,QD.1 LT 16 AO 30,ESTRELA DO SUL,-16.649607,-49.147689,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.950568849665 -17.795316464109)",5218805.000000,RIO VERDE,Municipal,Urbana,52091503.000000,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA BRIGIDA DA FONSECA,75909200.000000,RUA SEIS,SN,,MORADA DO SOL,-17.795316,-50.950569,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.933646167135 -17.794506883246)",5218805.000000,RIO VERDE,Municipal,Urbana,52091511.000000,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL ALFREDO NASSER,75901190.000000,RUA CORONEL VAIANO,"757",,CENTRO,-17.794507,-50.933646,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.54666584961 -18.476155748444)",5204250.000000,CACHOEIRA DOURADA,Municipal,Urbana,52091520.000000,ESC MUL INSTITUTO NOVO GOIAS - INGO,75560000.000000,RUA 06,,,VILA OPERARIA,-18.476156,-49.546666,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.808026823051 -16.026986794958)",5210406.000000,ITABERAI,Municipal,Urbana,52091538.000000,CRECHE MUNICIPAL FILHOS DE DAVI,76630000.000000,RUA SAO DIMAS,SN,,SAO DIMAS,-16.026987,-49.808027,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.96113628336 -16.310431094611)",5201108.000000,ANAPOLIS,Municipal,Urbana,52091600.000000,CENTRO DE EDUCACAO INFANTIL BETE SHALOM II,75040020.000000,AVENIDA TIRADENTES,"1402",,CENTRO,-16.310431,-48.961136,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.428864364482 -13.766643043823)",5205307.000000,CAVALCANTE,Municipal,Rural,52091686.000000,ESC MUL CORREGO DA SERRA,73790000.000000,FAZENDA VAO DE ALMAS,,,AREA RURAL,-13.766643,-47.428864,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.594529888136 -13.854537280015)",5205307.000000,CAVALCANTE,Municipal,Rural,52091694.000000,ESC MUL BOA SORTE,73790000.000000,FAZENDA VAO DO MOLEQUE,,,AREA RURAL,-13.854537,-47.594530,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.139517748315 -15.311042305587)",5208608.000000,GOIANESIA,Municipal,Urbana,52091716.000000,ESC MUL LUIZ DE OLIVEIRA,76380000.000000,RUA JACARANDA,"200",,ALDEIA DO MORRO,-15.311042,-49.139518,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.317106525456 -16.371412188)",5215009.000000,NOVA VENEZA,Municipal,Urbana,52091732.000000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TEREZA ZANINI PEIXOTO,75470000.000000,AV. VER. JOSE FRANCISCO DA SILVA,"76",,CENTRO,-16.371412,-49.317107,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.680769403511 -15.499906640032)",5221700.000000,URUANA,Municipal,Urbana,52091759.000000,POLO EDUCACIONAL CENTRO MUNICIPAL DE LETRAMENTO,76335000.000000,RUA 13,SN,,CENTRO,-15.499907,-49.680769,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.216721442284 -13.514922292363)",5213087.000000,MINACU,Municipal,Urbana,52091813.000000,CENTRO DE EDUCACAO INFANTIL RAIOS DE SOL,76450000.000000,AV . PERIMETRAL LESTE,"774",,VILA BATISTA,-13.514922,-48.216721,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.237004900072 -17.246917021351)",5218391.000000,PROFESSOR JAMIL,Municipal,Urbana,52091880.000000,ESCOLA MUNICIPAL PROFESSOR GERACY PEREIRA DOS SANTOS,75645000.000000,RUA NOVA QD. 02 LT. 01,SN,,SETOR REZENDE,-17.246917,-49.237005,INFORMADA,Localização informada no Censo Escolar
"POINT (-46.110429717369 -14.501094393085)",5212709.000000,MAMBAI,Estadual,Urbana,52091902.000000,ESCOLA ESTADUAL VALTER MOREIRA DOS SANTOS,73970000.000000,RUA JOSE PEREIRA MAGALHAES,,,NOVO MAMBAI,-14.501094,-46.110430,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.301070774133 -16.57059186284)",5207808.000000,FIRMINOPOLIS,Municipal,Urbana,52091910.000000,CRECHE MUNICIPAL CRIANCA FELIZ DE FIRMINOPOLIS,76105000.000000,AV. ANTONIO BORGES CAMPOS,SN,,VILA PALETINA,-16.570592,-50.301071,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.967044664934 -16.619997538229)",5203559.000000,BONFINOPOLIS,Municipal,Urbana,52091929.000000,ESC MUL JOAO NATAL DE ALMEIDA,75195000.000000,AVENIDA BRASILIA,"591",,CENTRO,-16.619998,-48.967045,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.388268543492 -16.639374272394)",5221403.000000,TRINDADE,Municipal,Urbana,52091961.000000,CRECHE MUNICIPAL MAYSA I,75380000.000000,AV GOIANIA,"69",,SETOR MAYSA I,-16.639374,-49.388269,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.397445051084 -16.620792394361)",5221403.000000,TRINDADE,Municipal,Urbana,52091970.000000,CRECHE MUNICIPAL MODELO,75380000.000000,RUA CRISTAL QD 07 LT 19,,,CONJUNTO DONA IRIS I,-16.620792,-49.397445,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.488356513996 -16.64242599752)",5221403.000000,TRINDADE,Municipal,Urbana,52091988.000000,CMEI DONA MARIA DA CONCEICAO PEREIRA,75380000.000000,RUA 50,SN,QD 189,VILA PAI ETERNO,-16.642426,-49.488357,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.3777575988487 -15.062332657653)",5208004.000000,FORMOSA,Estadual,Rural,52092011.000000,COLEGIO ESTADUAL VALE DA ESPERANCA,73801010.000000,ASSENTAMENTO VALE DA ESPERANCA,,,CENTRO,-15.062333,-47.377758,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.956959584042 -16.144540804469)",5212501.000000,LUZIANIA,Municipal,Urbana,52092020.000000,ESCOLA MUNICIPAL ELEUZA APARECIDA DE PAIVA NETO,72850270.000000,RUA BRASIL QUADRA 73 LOTE 43,S N,,JARDIM INGA,-16.144541,-47.956960,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.706491254486 -17.590695133481)",5219712.000000,SANTO ANTONIO DA BARRA,Municipal,Urbana,52092038.000000,CRECHE MUNICIPAL IRENE DOS SANTOS DE OLIVEIRA,75935000.000000,POV SANTA CRUZ DAS LAGES RUA NATANAEL,,,CENTRO,-17.590695,-50.706491,INFORMADA,Localização informada no Censo Escolar
"POINT (-52.245435 -15.90185)",5201702.000000,ARAGARCAS,Municipal,Urbana,52092054.000000,CENTRO MUNICIPAL DE ENSINO FUNDAMENTAL PROF JOSE NOGUEIRA DE MORAES,76240000.000000,RUA JOAO LOPES DA SILVA,"100",QUADRA HOSP. MUNICIP,VILA CEARA,-15.901850,-52.245435,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.346654311217 -14.098012696027)",5214838.000000,NOVA CRIXAS,Municipal,Urbana,52092070.000000,ESC MUL MANOEL FERREIRA DE OLIVEIRA,76520000.000000,AV.MARECHAL DEODORO,S/N,Q.H,VIUVA TACIANA,-14.098013,-50.346654,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.341644950614 -14.096069425425)",5214838.000000,NOVA CRIXAS,Municipal,Urbana,52092089.000000,CRECHE MUNICIPAL JOAO GABRIEL,76520000.000000,ALAMEDA D PEDRO II ESQUINA COM A RUA DO FICO,,QUADRA 05 L.01,AEROPORTO,-14.096069,-50.341645,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.0402301549912 -15.1164172474735)",5218904.000000,RUBIATABA,Estadual,Rural,52092097.000000,ESCOLA ESTADUAL INDIGENA CACIQUE JOSE BORGES,76350000.000000,ALDEIA DO CARRETO,,,ALDEIA INDIGENA,-15.116417,-50.040230,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.94417115877 -16.102065167638)",5205497.000000,CIDADE OCIDENTAL,Municipal,Urbana,52092100.000000,CENTRO DE EDUCACAO INFANTIL HERALDO TAVARES CARVALHO,72887012.000000,QUADRA 5,"62",,PARQUE NOVA FRIBURGO A,-16.102065,-47.944171,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.953018425217 -16.106643126373)",5205497.000000,CIDADE OCIDENTAL,Municipal,Urbana,52092119.000000,ESC MUL SEVERINO TEOTONIO DA COSTA,72885246.000000,QUADRA 47,,,PARQUE ARAGUARI,-16.106643,-47.953018,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.0336910486221 -16.0971548689798)",5215231.000000,NOVO GAMA,Estadual,Urbana,52092127.000000,COLEGIO ESTADUAL CARLOS DRUMOND DE ANDRADE,72860758.000000,QUADRA 8,,,VALE DO PEDREGAL,-16.097155,-48.033691,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.063419049178 -16.080440729361)",5215231.000000,NOVO GAMA,Estadual,Urbana,52092135.000000,COLEGIO ESTADUAL JOSE DE ALENCAR,72862522.000000,QUADRA 22,,,LOTEAMENTO LUNABEL 3,-16.080441,-48.063419,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.6086950302124 -16.7686236854469)",5206206.000000,CRISTALINA,Estadual,Rural,52092143.000000,COLEGIO ESTADUAL CAMPOS LINDOS,73850000.000000,SETOR C QD 02 LT 27,"1114",,MARAJO,-16.768624,-47.608695,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.9609602689743 -16.2524074416797)",5212501.000000,LUZIANIA,Estadual,Urbana,52092186.000000,COLEGIO ESTADUAL DONA TORINHA,72810190.000000,ABILIO RODRIGUES,,,DIOGO MACHADO DE ARAJO,-16.252407,-47.960960,INFORMADA,Localização informada no Censo Escolar
"POINT (-52.229648 -15.891792)",5201702.000000,ARAGARCAS,Municipal,Urbana,52092232.000000,CM E F PROFª ADALGISA LIMA DA SILVA,76240000.000000,RUA ADELAIDE TEIXEIRA VALOES,"59",,AEROPORTO,-15.891792,-52.229648,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.920651798217 -17.774989092184)",5218805.000000,RIO VERDE,Municipal,Urbana,52092259.000000,ESCOLA MUNICIPAL DE ENSINO FUNDADAMENTAL NESTOR FONSECA,75904226.000000,RUA ALAGOAS,"61",QD.99,SETOR PAUZANES,-17.774989,-50.920652,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.907525978504 -17.78153056259)",5218805.000000,RIO VERDE,Municipal,Urbana,52092267.000000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JESUINO VELOSO DO CARMO,75904710.000000,RUA JARBAS SANTIL ARAUJO,"600",,SANTO AGOSTINHO,-17.781531,-50.907526,INFORMADA,Localização informada no Censo Escolar
"POINT (-51.182461965813 -17.451974194474)",5213756.000000,MONTIVIDIU,Municipal,Urbana,52092275.000000,ESC MUL DE ENS FUND CARLOS BARROMEU PERES,75915000.000000,AV HEIDE OUTA ESQ AV TIUBA,SN,,SETOR TIUBA,-17.451974,-51.182462,INFORMADA,Localização informada no Censo Escolar
"POINT (-50.9316945075988 -17.8222423631864)",5218805.000000,RIO VERDE,Estadual,Urbana,52092291.000000,COLEGIO ESTADUAL PROFESSOR QUINTILIANO LEAO NETO,75906712.000000,RUA BOLIVIA QUADRA 11 LOTE 01,SN,,JD SAO TOMAZ,-17.822242,-50.931695,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.098852656422 -16.693201101505)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52092348.000000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSOR JOSE EDUARDO SILVA NASCIMENTO,75250000.000000,AVENIDA CENTRAL,,QD.21 LT.02,CONJUNTO UIRAPURU,-16.693201,-49.098853,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.1900449991226 -16.6920130522196)",5220454.000000,SENADOR CANEDO,Estadual,Urbana,52092356.000000,COLEGIO ESTADUAL DR HENRIQUE SANTILLO,75250000.000000,RUA SAO VICENTE C 30 DE MAIO,SN,,VILA SAO JOAO,-16.692013,-49.190045,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.138117432585 -16.639188401411)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52092364.000000,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VOVO BIA,75250000.000000,RUA 6,,QD.8 LT.9,VILA MATINHA,-16.639188,-49.138117,INFORMADA,Localização informada no Censo Escolar
"POINT (-49.161860156372 -16.65185584613)",5220454.000000,SENADOR CANEDO,Municipal,Urbana,52092410.000000,ESCOLA MUNICIPAL PASTOR ALBINO GONCALVES BOAVENTURA,75250000.000000,RUA JM 17,,QUADRA FT51 LOTE APM,JARDIM DAS OLIVEIRAS,-16.651856,-49.161860,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.284131141588 -15.725880858253)",5200258.000000,AGUAS LINDAS DE GOIAS,Municipal,Urbana,52092615.000000,ESCOLA MUNICIPAL LUIZA TEREZA,72910000.000000,AREA ESPECIAL 1B LOTE 0,"0",,MANSOES POR DO SOL,-15.725881,-48.284131,INFORMADA,Localização informada no Censo Escolar
"POINT (-48.275411305561 -15.957022988043)",5219753.000000,SANTO ANTONIO DO DESCOBERTO,Municipal,Urbana,52092623.000000,EMEF RAIMUNDO GOMES DA SILVA,72900000.000000,QD 61 LOTE 05 16,,,PARQUE ESTRELA DALVA XI,-15.957023,-48.275411,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.603549601693 -15.48404629513)",5217609.000000,PLANALTINA,Municipal,Urbana,52092631.000000,ESC MUL PROFESSORA JULIA DA SILVA OLIVEIRA,73750005.000000,QD 025 AREA ESPECIAL DE ENSINO,"15",,ITAPUA II,-15.484046,-47.603550,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.594643709661 -15.455899636691)",5217609.000000,PLANALTINA,Municipal,Urbana,52092640.000000,ESC MUL OLAVO BILAC,73752654.000000,RUAS 3 E 4 AREA INSTITUCIONAL,03/04,PARQUE SOL NASCENTE,SETOR LESTE,-15.455900,-47.594644,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.621293317794 -15.449845976585)",5217609.000000,PLANALTINA,Municipal,Urbana,52092658.000000,ESC MUL JORGE AMADO,73750040.000000,QD 04 LT 08 RUA 36,"08",RUA 36,SETOR OESTE,-15.449846,-47.621293,INFORMADA,Localização informada no Censo Escolar
"POINT (-47.610122354879 -15.444542668279)",5217609.000000,PLANALTINA,Municipal,Urbana,52092666.000000,ESC MUL CORA CORALINA,73751080.000000,QD 08 MODULO ESCOLAR LT 1,"1",,SETOR NORTE,-15.444543,-47.610122,INFORMADA,Localização informada no Censo Escolar
